Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,ASP610SS3-1TM-C,Adata,Premier SP610 1TB,307,87.5,103,https://ssd.userbenchmark.com/SpeedTest/19263/ADATA-SP610
SSD,CT256M550SSD3,Crucial,M550 mSATA 256GB,308,87.3,517,https://ssd.userbenchmark.com/SpeedTest/8589/Crucial-CT256M550SSD3
SSD,VTX450-25SAT3-256G,OCZ,Vertex 450 256GB,309,87.2,313,https://ssd.userbenchmark.com/OCZ-Vertex-450-256GB/Rating/1605
SSD,CT512MX100SSD1,Crucial,MX100 512GB,310,87.2,21505,https://ssd.userbenchmark.com/Crucial-MX100-512GB/Rating/3475
SSD,SDSSDH3-250G-G25,SanDisk,Ultra 3D 250GB,311,87.1,3343,https://ssd.userbenchmark.com/SanDisk-Ultra-3D-250GB/Rating/3952
SSD,TS256GSSD370S,Transcend,SSD370S 256GB,312,87,7946,https://ssd.userbenchmark.com/SpeedTest/26718/TS256GSSD370S
SSD,CT128M550SSD1,Crucial,M550 128GB,313,87,1851,https://ssd.userbenchmark.com/Crucial-M550-128GB/Rating/3485
SSD,TS1TSSD370,Transcend,SSD370 1TB,314,87,167,https://ssd.userbenchmark.com/Transcend-SSD370-1TB/Rating/3579
SSD,ASP610SS3-512GM-C,Adata,Premier SP610 512GB,315,86.9,158,https://ssd.userbenchmark.com/SpeedTest/15096/ADATA-SP610
SSD,SHSS37A/120G,HyperX,Savage 120GB,316,86.9,4573,https://ssd.userbenchmark.com/HyperX-Savage-120GB/Rating/3496
SSD,PX-512M6S,Plextor,M6S 512GB,317,86.9,73,https://ssd.userbenchmark.com/Plextor-M6S-512GB/Rating/3506
SSD,RADEON-R7SSD-120G,OCZ,AMD Radeon R7 120GB,318,86.8,1067,https://ssd.userbenchmark.com/OCZ-AMD-Radeon-R7-120GB/Rating/3492
SSD,CSSD-N240GBXT,Corsair,Neutron XT 240GB,319,86.8,1136,https://ssd.userbenchmark.com/Corsair-Neutron-XT-240GB/Rating/3277
SSD,,OCZ,AGILITY3 256GB,320,86.8,5,https://ssd.userbenchmark.com/SpeedTest/9551/OCZ-AGILITY3
SSD,GP-GSTFS30512GTTD,Gigabyte,UD PRO 512GB,321,86.6,1268,https://ssd.userbenchmark.com/SpeedTest/522549/GIGABYTE-GP-GSTFS30512GTTD
SSD,MZ-MTE500BW,Samsung,840 Evo mSATA 500GB,322,86.6,515,https://ssd.userbenchmark.com/SpeedTest/10255/Samsung-SSD-840-EVO-500GB-mSATA
SSD,ASX930SS3-120GM-C,Adata,XPG SX930 120GB,323,86.6,745,https://ssd.userbenchmark.com/Adata-XPG-SX930-120GB/Rating/3635
SSD,WDS250G2B0B,WD,Blue 3D SATA M.2 250GB,324,86.5,6486,https://ssd.userbenchmark.com/SpeedTest/341807/WDC-WDS250G2B0B-00YS70
SSD,VTX4-25SAT3-128G,OCZ,Vertex 4 128GB,325,86.5,13527,https://ssd.userbenchmark.com/OCZ-Vertex-4-128GB/Rating/1895
SSD,VTX460-25SAT3-480G,OCZ,Vertex 460 480GB,326,86.4,286,https://ssd.userbenchmark.com/SpeedTest/11920/OCZ-VERTEX460
SSD,SDSSDHII-480G-G25,SanDisk,Ultra II 480GB,327,86.3,40426,https://ssd.userbenchmark.com/SanDisk-Ultra-II-480GB/Rating/3473
SSD,PX-256M6V,Plextor,M6V 256GB,328,86.3,301,https://ssd.userbenchmark.com/Plextor-M6V-256GB/Rating/3499
SSD,CT250BX100SSD1,Crucial,BX100 250GB,329,86.2,25745,https://ssd.userbenchmark.com/Crucial-BX100-250GB/Rating/3145
SSD,SKC400S37/512G,Kingston,SSDNow KC400 512GB,330,86.2,1502,https://ssd.userbenchmark.com/SpeedTest/72936/KINGSTON-SKC400S37512G
SSD,VTR180-25SAT3-120G,OCZ,Vector 180 120GB,331,86.1,290,https://ssd.userbenchmark.com/OCZ-Vector-180-120GB/Rating/3495
SSD,CT250MX200SSD3,Crucial,MX200 mSATA 250GB,332,86.1,774,https://ssd.userbenchmark.com/SpeedTest/29438/Crucial--CT250MX200SSD3
SSD,SSD7CS2211-240-RB,PNY,CS2211 240GB,333,86,1029,https://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629
SSD,SSD7CS2211-240-PB,PNY,CS2211 240GB,333,86,1029,https://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629
SSD,SSD7CS1311-480-RB,PNY,CS1311 480GB,334,86,6911,https://ssd.userbenchmark.com/PNY-CS1311-480GB/Rating/3616
SSD,PI240GS325SSDR,Patriot,Ignite 240GB,335,86,458,https://ssd.userbenchmark.com/Patriot-Ignite-240GB/Rating/3573
SSD,ARC100-25SAT3-240G,OCZ,ARC 100 240GB,336,86,8640,https://ssd.userbenchmark.com/OCZ-ARC-100-240GB/Rating/2603
SSD,,Samsung,MZ7PD256HAFV-000H7 256GB,337,85.9,1999,https://ssd.userbenchmark.com/SpeedTest/4570/SAMSUNG-MZ7PD256HAFV-000H7
SSD,CT128M550SSD4,Crucial,M550 SATA M.2 128GB,338,85.9,125,https://ssd.userbenchmark.com/SpeedTest/15846/Crucial-CT128M550SSD4
SSD,ARC100-25SAT3-480G,OCZ,ARC 100 480GB,339,85.9,1390,https://ssd.userbenchmark.com/OCZ-ARC-100-480GB/Rating/3471
SSD,WDS500G1B0B,WD,Blue SATA M.2 500GB,340,85.9,4072,https://ssd.userbenchmark.com/SpeedTest/209713/WDC-WDS500G1B0B-00AS40
SSD,PX-128M6S,Plextor,M6S 128GB,341,85.8,2706,https://ssd.userbenchmark.com/Plextor-M6S-128GB/Rating/2225
SSD,VX500-25SAT3-256G,Toshiba,OCZ VX500 256GB,342,85.7,116,https://ssd.userbenchmark.com/SpeedTest/193061/TOSHIBA-VX500
SSD,WDS250G2B0A,WD,Blue 3D 250GB,343,85.6,13243,https://ssd.userbenchmark.com/WD-Blue-3D-250GB/Rating/3948
SSD,CT525MX300SSD4,Crucial,MX300 SATA M.2 525GB,344,85.5,12574,https://ssd.userbenchmark.com/SpeedTest/174014/Crucial-CT525MX300SSD4
SSD,TRN150-25SAT3-480G,OCZ,Trion 150 480GB,345,85.4,7180,https://ssd.userbenchmark.com/OCZ-Trion-150-480GB/Rating/3620
SSD,ASX930SS3-240GM-C,Adata,XPG SX930 240GB,346,85.4,885,https://ssd.userbenchmark.com/Adata-XPG-SX930-240GB/Rating/3636
SSD,SSD7CS900-960-RB,PNY,CS900 960GB,347,85.3,1092,https://ssd.userbenchmark.com/SpeedTest/443150/PNY-CS900-960GB-SSD
SSD,VTR180-25SAT3-120G,Toshiba,OCZ VT180 120GB,348,85.3,29,https://ssd.userbenchmark.com/SpeedTest/172941/TOSHIBA-VT180
SSD,WDS100T1B0B,WD,Blue SATA M.2 1TB,349,85.3,1439,https://ssd.userbenchmark.com/SpeedTest/199326/WDC-WDS100T1B0B-00AS40
SSD,CT500MX200SSD3,Crucial,MX200 mSATA 500GB,350,85.3,404,https://ssd.userbenchmark.com/SpeedTest/24060/Crucial-CT500MX200SSD3
SSD,HDTS325XZSTA,Toshiba,Q Series Pro 256GB,351,85.2,1204,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,HDTS325EZSTA,Toshiba,Q Series Pro 256GB,351,85.2,1204,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,THNSNJ256GCST,Toshiba,Q Series Pro 256GB,351,85.2,1204,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,ST480HM000,Seagate,600 480GB,352,85.2,836,https://ssd.userbenchmark.com/SpeedTest/2966/ST480HM000-1G5162
SSD,PX-512M5P,Plextor,M5 Pro 512GB,353,85.2,397,https://ssd.userbenchmark.com/SpeedTest/1262/PLEXTOR-PX-512M5Pro
SSD,WDS500G1B0A,WD,Blue 500GB,354,85,10908,https://ssd.userbenchmark.com/SpeedTest/192687/WDC-WDS500G1B0A-00H9H0
SSD,CT525MX300SSD1,Crucial,MX300 525GB,355,84.9,60856,https://ssd.userbenchmark.com/Crucial-MX300-525GB/Rating/3643
SSD,VTR150-25SAT3-120G,OCZ,Vector 150 120GB,356,84.8,1025,https://ssd.userbenchmark.com/OCZ-Vector-150-120GB/Rating/2242
SSD,SD8SB8U-1T00-1122,SanDisk,X400 1TB,357,84.8,1233,https://ssd.userbenchmark.com/SpeedTest/66487/SanDisk-SD8SB8U1T001122
SSD,PI960GS25SSDR,Patriot,Ignite 960GB,358,84.7,135,https://ssd.userbenchmark.com/Patriot-Ignite-960GB/Rating/3575
SSD,TS512GMTS800,Transcend,MTS800 M.2 512GB,359,84.5,417,https://ssd.userbenchmark.com/SpeedTest/22251/TS512GMTS800
SSD,,Apple,SM0256F 251GB,360,84.5,151,https://ssd.userbenchmark.com/SpeedTest/3466/APPLE-SSD-SM0256F
SSD,ZTSSD-A5P-240G-PE,Zotac,Premium Edition 240GB,361,84.4,890,https://ssd.userbenchmark.com/Zotac-Premium-Edition-240GB/Rating/3598
SSD,GP-GSTFS30256GTTD,Gigabyte,UD PRO 256GB,362,84.3,1096,https://ssd.userbenchmark.com/SpeedTest/514244/GIGABYTE-GP-GSTFS30256GTTD
SSD,SDSSDXP-120G-G25,SanDisk,Extreme II 120GB,363,84.3,1622,https://ssd.userbenchmark.com/SanDisk-Extreme-II-120GB/Rating/1889
SSD,VTX460A-25SAT3-120G,OCZ,Vertex 460A 120GB,364,84.2,666,https://ssd.userbenchmark.com/OCZ-Vertex-460A-120GB/Rating/3490
SSD,SSDSC2BP240G410,Intel,730 Series 240GB,365,84.1,5354,https://ssd.userbenchmark.com/Intel-730-Series-240GB/Rating/2031
SSD,MKNSSDE3480GB,Mushkin,ECO3 480GB,366,84.1,1814,https://ssd.userbenchmark.com/SpeedTest/82715/MKNSSDE3480GB
SSD,,Micron,M600 SATA M.2 256GB,367,84.1,1854,https://ssd.userbenchmark.com/SpeedTest/22043/Micron-M600-MTFDDAV256MBF
SSD,PX-128M6Pro,Plextor,M6 Pro 128GB,368,84.1,598,https://ssd.userbenchmark.com/SpeedTest/14853/PLEXTOR-PX-128M6Pro
SSD,SD8SB8U-512G-1122,SanDisk,X400 512GB,369,84,4892,https://ssd.userbenchmark.com/SpeedTest/74118/SanDisk-SD8SB8U512G1122
SSD,CSSD-F256GBLX,Corsair,Force LX 256GB,370,83.9,1416,https://ssd.userbenchmark.com/SpeedTest/13556/CORSAIR-FORCE-LX-SSD
SSD,VTX460-25SAT3-120G,OCZ,Vertex 460 120GB,371,83.6,900,https://ssd.userbenchmark.com/OCZ-Vertex-460-120GB/Rating/3488
SSD,VX500-25SAT3-128G,Toshiba,OCZ VX500 128GB,372,83.5,77,https://ssd.userbenchmark.com/SpeedTest/194663/TOSHIBA-VX500
SSD,VTR1-25SAT3-128G,OCZ,Vector 128GB,373,83.4,1065,https://ssd.userbenchmark.com/SpeedTest/4023/OCZ-VECTOR
SSD,MKNSSDTR480GB,Mushkin,Triactor 480GB,374,83.4,1063,https://ssd.userbenchmark.com/SpeedTest/80762/MKNSSDTR480GB
SSD,HDTS251EZSTA,Toshiba,HG5d Q Series 512GB,375,83.4,351,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,HDTS251XZSTA,Toshiba,HG5d Q Series 512GB,375,83.4,351,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,THNSNH512GBST,Toshiba,HG5d Q Series 512GB,375,83.4,351,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,,Apple,SM0512F 500GB,376,83.3,199,https://ssd.userbenchmark.com/SpeedTest/9630/APPLE-SSD-SM0512F
SSD,ST240HM000,Seagate,600 240GB,377,83.1,2142,https://ssd.userbenchmark.com/Seagate-600-240GB/Rating/1601
SSD,SDSSDHII-960G-G25,SanDisk,Ultra II 960GB,378,83.1,19237,https://ssd.userbenchmark.com/SanDisk-Ultra-II-960GB/Rating/3582
SSD,,Samsung,SM841N 2.5 7mm 256GB,379,83,1512,https://ssd.userbenchmark.com/SpeedTest/12586/SAMSUNG-SSD-SM841N-25-7mm-256GB
SSD,MKNSSDST480GB,Mushkin,Striker 480GB,380,83,167,https://ssd.userbenchmark.com/SpeedTest/24686/MKNSSDST480GB
SSD,SKC400S37/256G,Kingston,SSDNow KC400 256GB,381,82.9,1707,https://ssd.userbenchmark.com/SpeedTest/79042/KINGSTON-SKC400S37256G
SSD,,Liteonit,LCS-256L9S-11 2.5 7mm 256GB,382,82.9,2590,https://ssd.userbenchmark.com/SpeedTest/11259/LITEONIT-LCS-256L9S-11-25-7mm-256GB
SSD,CSSD-N480GBGTXB-BK,Corsair,Neutron GTX 480GB,383,82.8,351,https://ssd.userbenchmark.com/SpeedTest/9137/Corsair-Neutron-GTX-SSD
SSD,2AP97AA#ABL,HP,S700 Pro 128GB,384,82.8,323,https://ssd.userbenchmark.com/SpeedTest/300937/HP-SSD-S700-Pro
SSD,TS512GMTS600,Transcend,MTS600 M.2 512GB,385,82.7,78,https://ssd.userbenchmark.com/SpeedTest/13460/TS512GMTS600
SSD,CT1000MX200SSD1,Crucial,MX200 1TB,386,82.7,2032,https://ssd.userbenchmark.com/Crucial-MX200-1TB/Rating/3578
SSD,PX-128M5P,Plextor,M5 Pro 128GB,387,82.6,2761,https://ssd.userbenchmark.com/Plextor-M5-Pro-128GB/Rating/1893
SSD,,Plextor,PX-256M6M 256GB,388,82.5,220,https://ssd.userbenchmark.com/SpeedTest/9887/PLEXTOR-PX-256M6M
SSD,HDTS312EZSTA,Toshiba,Q Series Pro 128GB,389,82.4,1578,https://ssd.userbenchmark.com/Toshiba-Q-Series-Pro-128GB/Rating/1943
SSD,HDTS312XZSTA,Toshiba,Q Series Pro 128GB,389,82.4,1578,https://ssd.userbenchmark.com/Toshiba-Q-Series-Pro-128GB/Rating/1943
SSD,HDTS748XZSTA,Toshiba,Q300 480GB,390,82.3,3456,https://ssd.userbenchmark.com/SpeedTest/38603/TOSHIBA-Q300
SSD,HDTS748EZSTA,Toshiba,Q300 480GB,390,82.3,3456,https://ssd.userbenchmark.com/SpeedTest/38603/TOSHIBA-Q300
SSD,ASU800SS-128GT-C,Adata,Ultimate SU800 128GB,391,82.3,18927,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-128GB/Rating/3911
SSD,ASP610SS3-256GM-C,Adata,Premier SP610 256GB,392,82.3,1268,https://ssd.userbenchmark.com/Adata-Premier-SP610-256GB/Rating/3281
SSD,SSDSC2BB480G4,Intel,S3500 Series 480GB,393,82.3,575,https://ssd.userbenchmark.com/SpeedTest/16864/INTEL-SSDSC2BB480G4
SSD,WDS250G1B0B,WD,Blue SATA M.2 250GB,394,82.3,4502,https://ssd.userbenchmark.com/SpeedTest/190515/WDC-WDS250G1B0B-00AS40
SSD,CT500MX200SSD1,Crucial,MX200 500GB,395,82.2,10061,https://ssd.userbenchmark.com/Crucial-MX200-500GB/Rating/3504
SSD,,Samsung,MZ7PD128HAFV-000 128GB,396,82.2,914,https://ssd.userbenchmark.com/SpeedTest/9510/SAMSUNG-MZ7PD128HAFV-000
SSD,,Liteonit,LCS-256M6S 2.5 7mm 256GB,397,82.1,6249,https://ssd.userbenchmark.com/SpeedTest/2535/LITEONIT-LCS-256M6S-25-7mm-256GB
SSD,SKC400S37/1T,Kingston,SSDNow KC400 1TB,398,82,422,https://ssd.userbenchmark.com/SpeedTest/127752/KINGSTON-SKC400S371T
SSD,SD6SB2M-512G-1022I,SanDisk,X210 512GB,399,82,880,https://ssd.userbenchmark.com/SpeedTest/16627/SanDisk-SD6SB2M512G1022I
SSD,SSDSC2KW480H6,Intel,540s Series 480GB,400,82,2531,https://ssd.userbenchmark.com/SpeedTest/128513/INTEL-SSDSC2KW480H6
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 256GB,401,81.9,1565,https://ssd.userbenchmark.com/SpeedTest/20604/SanDisk-SD7SB3Q256G1002
SSD,CSSD-N240GBGTXB-BK,Corsair,Neutron GTX 240GB,402,81.9,2348,https://ssd.userbenchmark.com/Corsair-Neutron-GTX-240GB/Rating/1404
SSD,MKNSSDRE256GB,Mushkin,Reactor 256GB,403,81.8,604,https://ssd.userbenchmark.com/SpeedTest/30195/MKNSSDRE256GB
SSD,SHSS37A/480G,HyperX,Savage 480GB,404,81.7,137,https://ssd.userbenchmark.com/HyperX-Savage-480GB/Rating/3602
SSD,HDTS412XZSTA,Toshiba,Q300 Pro 128GB,405,81.6,174,https://ssd.userbenchmark.com/SpeedTest/41261/TOSHIBA-Q300-Pro
SSD,CSSD-P256GBP-BK,Corsair,Performance Pro 256GB,406,81.6,218,https://ssd.userbenchmark.com/Corsair-Performance-Pro-256GB/Rating/45
SSD,ASP920SS3-256GM-C,Adata,Premier Pro SP920 256GB,407,81.4,2029,https://ssd.userbenchmark.com/Adata-Premier-Pro-SP920-256GB/Rating/3454
SSD,CT256MX100SSD1,Crucial,MX100 256GB,408,81.4,37667,https://ssd.userbenchmark.com/Crucial-MX100-256GB/Rating/2317
SSD,,Toshiba,THNSNH512GCST 512GB,409,81.3,195,https://ssd.userbenchmark.com/SpeedTest/12185/TOSHIBA-THNSNH512GCST
SSD,THNSNS240GBSP,Toshiba,THNSNS Series 240GB,410,81.3,73,https://ssd.userbenchmark.com/SpeedTest/4786/TOSHIBA-THNSNS240GBSP
SSD,SD6SB2M-256G-1022I,SanDisk,X210 256GB,411,81.2,146,https://ssd.userbenchmark.com/SpeedTest/2244/SanDisk-SD6SB2M256G1022I
SSD,ARC100-25SAT3-120G,OCZ,ARC 100 120GB,412,81.2,2718,https://ssd.userbenchmark.com/OCZ-ARC-100-120GB/Rating/3487
SSD,SSDSC2KW010X6,Intel,540s Series 1TB,413,81.1,941,https://ssd.userbenchmark.com/SpeedTest/123180/INTEL-SSDSC2KW010X6
SSD,,Samsung,SM841 2.5" 7mm 256GB,414,81.1,1662,https://ssd.userbenchmark.com/SpeedTest/4650/SAMSUNG-SSD-SM841-25--7mm-256GB
SSD,TS256GSSD370,Transcend,SSD370 256GB,415,81,2833,https://ssd.userbenchmark.com/Transcend-SSD370-256GB/Rating/2701
SSD,CSSD-N256GB3-BK,Corsair,Neutron 256GB,416,81,748,https://ssd.userbenchmark.com/SpeedTest/2557/Corsair-Neutron-SSD
SSD,WDS250G1B0A,WD,Blue 250GB,417,80.9,15377,https://ssd.userbenchmark.com/SpeedTest/191455/WDC-WDS250G1B0A-00H9H0
SSD,HDTS425XZSTA,Toshiba,Q300 Pro 256GB,418,80.9,917,https://ssd.userbenchmark.com/SpeedTest/35467/TOSHIBA-Q300-Pro
SSD,SDSSDHII-240G-G25,SanDisk,Ultra II 240GB,419,80.6,33100,https://ssd.userbenchmark.com/SanDisk-Ultra-II-240GB/Rating/2548
SSD,CT480M500SSD1,Crucial,M500 480GB,420,80.6,5558,https://ssd.userbenchmark.com/SpeedTest/2643/Crucial-CT480M500SSD1
SSD,CT960M500SSD1,Crucial,M500 960GB,421,80.5,2586,https://ssd.userbenchmark.com/SpeedTest/2379/Crucial-CT960M500SSD1
SSD,,Liteonit,LMT-256L9M-11 MSATA 256GB,422,80.4,1375,https://ssd.userbenchmark.com/SpeedTest/12690/LITEONIT-LMT-256L9M-11-MSATA-256GB
SSD,HDTS225EZSTA,Toshiba,HG5d Q Series 256GB,423,80.2,2067,https://ssd.userbenchmark.com/Toshiba-HG5d-Q-Series-256GB/Rating/1624
SSD,HDTS225XZSTA,Toshiba,HG5d Q Series 256GB,423,80.2,2067,https://ssd.userbenchmark.com/Toshiba-HG5d-Q-Series-256GB/Rating/1624
SSD,MZ-MTE120BW,Samsung,840 Evo mSATA 120GB,424,80.2,552,https://ssd.userbenchmark.com/SpeedTest/5728/Samsung-SSD-840-EVO-120GB-mSATA
SSD,TS256GMTS600,Transcend,MTS600 M.2 256GB,425,80.1,150,https://ssd.userbenchmark.com/SpeedTest/15991/TS256GMTS600
SSD,,Plextor,PX-256M5S 256GB,426,80,1312,https://ssd.userbenchmark.com/SpeedTest/1304/PLEXTOR-PX-256M5S
SSD,HDTS212EZSTA,Toshiba,HG5d Q Series 128GB,427,80,2065,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,HDTS212XZSTA,Toshiba,HG5d Q Series 128GB,427,80,2065,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,THNSNH128GBST,Toshiba,HG5d Q Series 128GB,427,80,2065,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,,Liteonit,LCS-512M6S 2.5 7mm 512GB,428,80,695,https://ssd.userbenchmark.com/SpeedTest/4103/LITEONIT-LCS-512M6S-25-7mm-512GB
SSD,TS256GMTS400,Transcend,MTS400 M.2 256GB,429,79.8,801,https://ssd.userbenchmark.com/SpeedTest/18101/TS256GMTS400
SSD,ASP920SS3-512GM-C,Adata,Premier Pro SP920 512GB,430,79.8,205,https://ssd.userbenchmark.com/SpeedTest/26813/ADATA-SP920SS
SSD,,Plextor,PX-256M3P 256GB,431,79.7,104,https://ssd.userbenchmark.com/SpeedTest/3332/PLEXTOR-PX-256M3P
SSD,SSDSC2BW240H601,Intel,535 Series 240GB,432,79.7,5402,https://ssd.userbenchmark.com/Intel-535-Series-240GB/Rating/3500
SSD,RVD3X2-FHPX4-240G,OCZ,RevoDrive 3 X2 PCIe 240GB,433,79.6,769,https://ssd.userbenchmark.com/SpeedTest/6546/OCZ-REVODRIVE3-X2
SSD,SSD7CS1311-240-RB,PNY,CS1311 240GB,434,79.6,19059,https://ssd.userbenchmark.com/PNY-CS1311-240GB/Rating/3615
SSD,THNSNJ128GCSU,Toshiba,HG6 128GB,435,79.6,3108,https://ssd.userbenchmark.com/SpeedTest/12239/TOSHIBA-THNSNJ128GCSU
SSD,SD8SB8U-256G-1122,SanDisk,X400 256GB,436,79.6,1049,https://ssd.userbenchmark.com/SpeedTest/81834/SanDisk-SD8SB8U256G1122
SSD,SDSSDHP-256G-G25,SanDisk,Ultra Plus 256GB,437,79.5,10548,https://ssd.userbenchmark.com/SanDisk-Ultra-Plus-256GB/Rating/1511
SSD,ASP550SS3-480GM-C,Adata,Premier SP550 480GB,438,79.5,4907,https://ssd.userbenchmark.com/Adata-Premier-SP550-480GB/Rating/3624
SSD,SD7SB6S-256G-1122,SanDisk,X300 256GB,439,79.5,1420,https://ssd.userbenchmark.com/SpeedTest/19618/SanDisk-SD7SB6S256G1122
SSD,CSSD-F240GBLEB,Corsair,Force LE 240GB,440,79.5,9485,https://ssd.userbenchmark.com/SpeedTest/42143/Corsair-Force-LE-SSD
SSD,,Liteonit,LMT-256 256GB,441,79.4,149,https://ssd.userbenchmark.com/SpeedTest/6096/LITEONIT-LITEONIT-LMT-256
SSD,,Adata,SP600 256GB,442,79.4,2469,https://ssd.userbenchmark.com/SpeedTest/8707/ADATA-SP600
SSD,SKC400S37/128G,Kingston,SSDNow KC400 128GB,443,79.3,470,https://ssd.userbenchmark.com/SpeedTest/78104/KINGSTON-SKC400S37128G
SSD,CT275MX300SSD4,Crucial,MX300 SATA M.2 275GB,444,79.3,11248,https://ssd.userbenchmark.com/SpeedTest/159989/Crucial-CT275MX300SSD4
SSD,CT960BX200SSD1,Crucial,BX200 960GB,445,79.2,744,https://ssd.userbenchmark.com/Crucial-BX200-960GB/Rating/3628
SSD,,Samsung,SM841 mSATA 256GB,446,79.1,846,https://ssd.userbenchmark.com/SpeedTest/4244/SAMSUNG-SSD-SM841-mSATA-256GB
SSD,CSSD-F240GBGS-BK,Corsair,Force GS 240GB,447,79,2477,https://ssd.userbenchmark.com/SpeedTest/2047/Corsair-Force-GS
SSD,TS256GMTS800,Transcend,MTS800 M.2 256GB,448,78.9,1392,https://ssd.userbenchmark.com/SpeedTest/20255/TS256GMTS800
SSD,SH103S3/240G,Kingston,HyperX 3K 240GB,449,78.8,15436,https://ssd.userbenchmark.com/Kingston-HyperX-3K-240GB/Rating/1818
SSD,SSD7SC240GOPT-RB,PNY,Optima 240GB,450,78.6,523,https://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443
SSD,SSD2SC240G1SA754D117,PNY,Optima 240GB,450,78.6,523,https://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443
SSD,SSD7CS900-480-RB,PNY,CS900 480GB,451,78.6,4269,https://ssd.userbenchmark.com/SpeedTest/195106/PNY-CS900-480GB-SSD
SSD,MTFDDAK480MBB,Micron,M500DC 480GB,452,78.6,101,https://ssd.userbenchmark.com/SpeedTest/21867/Micron-M500DC-MT
SSD,PX-256M5M,Plextor,M5M mSATA 256GB,453,78.4,317,https://ssd.userbenchmark.com/Plextor-M5M-mSATA-256GB/Rating/1626
SSD,ASP550SS3-960GM-C,Adata,Premier SP550 960GB,454,78.3,559,https://ssd.userbenchmark.com/Adata-Premier-SP550-960GB/Rating/3625
SSD,CT480BX200SSD1,Crucial,BX200 480GB,455,78.3,6289,https://ssd.userbenchmark.com/Crucial-BX200-480GB/Rating/3627
SSD,SD6SB1M-256G-1022I,SanDisk,X110 256GB,456,78.3,3284,https://ssd.userbenchmark.com/SpeedTest/6828/SanDisk-SD6SB1M256G1022I
SSD,TRN150-25SAT3-240G,OCZ,Trion 150 240GB,457,78.2,9689,https://ssd.userbenchmark.com/OCZ-Trion-150-240GB/Rating/3619
SSD,2DP99AA#ABC,HP,S700 500GB,458,78.2,2647,https://ssd.userbenchmark.com/SpeedTest/337629/HP-SSD-S700-500GB
SSD,,Samsung,SM841 2.5" 7mm 512GB,459,78.2,379,https://ssd.userbenchmark.com/SpeedTest/6119/SAMSUNG-SSD-SM841-25--7mm-512GB
SSD,,Plextor,PX-128M5 128GB,460,78.1,146,https://ssd.userbenchmark.com/SpeedTest/4068/PLEXTOR-PX-128M5
SSD,PX-256M3,Plextor,M3 256GB,461,78.1,188,https://ssd.userbenchmark.com/SpeedTest/3752/PLEXTOR-PX-256M3
SSD,SD6SN1M-256G,SanDisk,X110 SATA M.2 256GB,462,78.1,1196,https://ssd.userbenchmark.com/SpeedTest/10522/SanDisk-SD6SN1M-256G-1006
SSD,SSDSC2BB300G4,Intel,S3500 Series 300GB,463,78.1,249,https://ssd.userbenchmark.com/SpeedTest/9352/INTEL-SSDSC2BB300G4
SSD,MKNSSDE3240GB,Mushkin,ECO3 240GB,464,78.1,607,https://ssd.userbenchmark.com/SpeedTest/82991/MKNSSDE3240GB
SSD,,PNY,SSD2SC120G709A104-432278 120GB,465,78,85,https://ssd.userbenchmark.com/SpeedTest/7030/SSD2SC120G709A104-432278
SSD,CSSD-N240GB3-BK,Corsair,Neutron (v0) 240GB,466,77.9,266,https://ssd.userbenchmark.com/Corsair-Neutron-v0-240GB/Rating/1405
SSD,CSSD-F240GBGT-BK,Corsair,Force GT 240GB,467,77.9,2399,https://ssd.userbenchmark.com/SpeedTest/1132/Corsair-Force-GT
SSD,SSDSC2CW240A3,Intel,520 Series 240GB,468,77.8,9945,https://ssd.userbenchmark.com/SpeedTest/3641/INTEL-SSDSC2CW240A3
SSD,TS256GSSD340,Transcend,SSD340 256GB,469,77.8,1230,https://ssd.userbenchmark.com/SpeedTest/3495/TS256GSSD340
SSD,,Samsung,SM841 2.5" 7mm 128GB,470,77.7,2256,https://ssd.userbenchmark.com/SpeedTest/5663/SAMSUNG-SSD-SM841-25--7mm-128GB
SSD,,PNY,SSD2SC240GD4DH08B-T 240GB,471,77.7,77,https://ssd.userbenchmark.com/SpeedTest/7546/SSD2SC240GD4DH08B-T
